Ligand SMILES,Target Name,Kd (nM)
CNc1cc(nc2c(cnn12)C(=O)N[C@@H]1CC[C@@H]1O)-c1cnc2n(cccc12)[C@@H]1CCOC[C@@H]1F,Non-receptor tyrosine-protein kinase TYK2 [556-888],0.6
CNc1cc(nc2c(cnn12)C(=O)NC1CC[C@H]1O)-c1cnc2n(cccc12)[C@H]1CCOC[C@H]1F,Non-receptor tyrosine-protein kinase TYK2 [556-888],-0.8
CNc1cc(nc2c(cnn12)C(=O)NC1CC[C@@H]1OC)-c1cnc2n(cccc12)[C@@H]1CN(C)C[C@H]1OC,Non-receptor tyrosine-protein kinase TYK2 [556-888],-0.8
CNc1cc(nc2c(cnn12)C(=O)N[C@H]1CC[C@@H]1OC)-c1cnc2n(cccc12)[C@@H]1CN(C)C[C@H]1OC,Non-receptor tyrosine-protein kinase TYK2 [556-888],-0.8
CNc1cc(nc2c(cnn12)C(=O)N[C@@H]1CC[C@H]1OC)-c1cnc2n(cccc12)[C@@H]1CN(C)C[C@H]1OC,Non-receptor tyrosine-protein kinase TYK2 [556-888],5.5
CNc1cc(nc2c(cnn12)C(=O)NC1CC[C@@H]1OC)-c1cnc2n(cccc12)[C@H]1CN(C)C[C@@H]1OC,Non-receptor tyrosine-protein kinase TYK2 [556-888],-0.8
CNc1cc(nc2c(cnn12)C(=O)N[C@H]1CC[C@@H]1OC)-c1cnc2n(cccc12)[C@H]1CN(C)C[C@@H]1OC,Non-receptor tyrosine-protein kinase TYK2 [556-888],-0.8
CNc1cc(nc2c(cnn12)C(=O)N[C@@H]1CC[C@H]1OC)-c1cnc2n(cccc12)[C@H]1CN(C)C[C@@H]1OC,Non-receptor tyrosine-protein kinase TYK2 [556-888],0.6
CNc1cc(nc2c(cnn12)C(=O)NC1COC[C@H]1O)-c1cnc2n(cccc12)[C@H]1CCOC[C@H]1F,Non-receptor tyrosine-protein kinase TYK2 [556-888],-0.8
CNc1cc(nc2c(cnn12)C(=O)N[C@H]1COC[C@H]1O)-c1cnc2n(cccc12)[C@H]1CCOC[C@H]1F,Non-receptor tyrosine-protein kinase TYK2 [556-888],5.5
CNc1cc(nc2c(cnn12)C(=O)N[C@@H]1COC[C@@H]1O)-c1cnc2n(cccc12)[C@H]1CCOC[C@H]1F,Non-receptor tyrosine-protein kinase TYK2 [556-888],-0.8
CNc1cc(nc2c(cnn12)C(=O)NC1COC[C@H]1O)-c1cnc2n(cccc12)[C@@H]1CCOC[C@@H]1F,Non-receptor tyrosine-protein kinase TYK2 [556-888],0.6
CNc1cc(nc2c(cnn12)C(=O)N[C@H]1COC[C@H]1O)-c1cnc2n(cccc12)[C@@H]1CCOC[C@@H]1F,Non-receptor tyrosine-protein kinase TYK2 [556-888],5.5
CNc1cc(nc2c(cnn12)C(=O)N[C@@H]1COC[C@@H]1O)-c1cnc2n(cccc12)[C@@H]1CCOC[C@@H]1F,Non-receptor tyrosine-protein kinase TYK2 [556-888],-0.8
CNc1cc(nc2c(cnn12)C(=O)N[C@H]1CC[C@H]1O)-c1cnc2nn(ccc12)C(C)C,Non-receptor tyrosine-protein kinase TYK2 [556-888],5.5
CNc1cc(nc2c(cnn12)C(=O)N[C@@H]1CC[C@@H]1O)-c1cnc2nn(ccc12)C(C)C,Non-receptor tyrosine-protein kinase TYK2 [556-888],10.0
CNc1cc(nc2c(cnn12)C(=O)N[C@H]1CC[C@@H]1OC)-c1cnc2nn(ccc12)C(C)C,Non-receptor tyrosine-protein kinase TYK2 [556-888],10.0
CNc1cc(nc2c(cnn12)C(=O)N[C@@H]1CC[C@H]1OC)-c1cnc2nn(ccc12)C(C)C,Non-receptor tyrosine-protein kinase TYK2 [556-888],0.6
CNc1cc(nc2c(cnn12)C(=O)N[C@@H]1CC[C@H]1O)-c1cn([C@@H]2[C@H]3COC[C@@H]23)c2ncccc12,Non-receptor tyrosine-protein kinase TYK2 [556-888],-0.8
CNc1cc(nc2c(cnn12)C(=O)NC1CC[C@@H]1OC)-c1cnc2n(CC(=O)N(C)C)cccc12,Non-receptor tyrosine-protein kinase TYK2 [556-888],-0.8
CNc1cc(nc2c(cnn12)C(=O)NC1CC[C@@H]1OC)-c1cnc2n(CC(=O)N3CCOCC3)cccc12,Non-receptor tyrosine-protein kinase TYK2 [556-888],-0.8
CNc1cc(nc2c(cnn12)C(=O)N[C@H]1CC[C@@H]1OC)-c1cn(CC(=O)N2CCOCC2)c2ncccc12,Non-receptor tyrosine-protein kinase TYK2 [556-888],-0.8
CNc1cc(nc2c(cnn12)C(=O)N[C@@H]1CC[C@H]1OC)-c1cn(CC(=O)N2CCOCC2)c2ncccc12,Non-receptor tyrosine-protein kinase TYK2 [556-888],0.6
CNc1cc(nc2c(cnn12)C(=O)N[C@H]1CC[C@@H]1OC)-c1cn(CC(=O)N2CCCC2)c2ncccc12,Non-receptor tyrosine-protein kinase TYK2 [556-888],-0.8
CNc1cc(nc2c(cnn12)C(=O)N[C@@H]1CC[C@H]1OC)-c1cn(CC(=O)N2CCCC2)c2ncccc12,Non-receptor tyrosine-protein kinase TYK2 [556-888],5.5
CNc1cc(nc2c(cnn12)C(=O)NC1CC[C@@H]1OC)-c1cnc2n(CC(=O)N3CCC3)cccc12,Non-receptor tyrosine-protein kinase TYK2 [556-888],-0.8
CNc1cc(Nc2cccn(C3CCOCC3)c2=O)nc2c(cnn12)C(=O)NC1CC[C@]1(O)C(F)(F)F,Non-receptor tyrosine-protein kinase TYK2 [556-888],0.6
CNc1cc(Nc2cccn(C(C)C)c2=O)nc2c(cnn12)C(=O)NC1CC[C@@]1(O)C(F)(F)F,Non-receptor tyrosine-protein kinase TYK2 [556-888],0.6
CNc1cc(nc2c(cnn12)C(=O)NC1CC[C@@H]1OC)-c1cnc2n(CC(=O)N3CC4(COC4)C3)cccc12,Non-receptor tyrosine-protein kinase TYK2 [556-888],-0.8
CNc1cc(Nc2cccn(C(C)C)c2=O)nc2c(cnn12)C(=O)N[C@H]1CC[C@@]1(O)C(F)(F)F,Non-receptor tyrosine-protein kinase TYK2 [556-888],10.0
CNc1cc(Nc2cccn(C(C)C)c2=O)nc2c(cnn12)C(=O)N[C@@H]1CC[C@]1(O)C(F)(F)F,Non-receptor tyrosine-protein kinase TYK2 [556-888],0.6
CNc1cc(nc2c(cnn12)C(=O)N[C@H]1COC[C@H]1O)-c1ccc(N2CC[C@@H](C2)OC)c2nccn12,Non-receptor tyrosine-protein kinase TYK2 [556-888],5.5
CNc1cc(nc2c(cnn12)C(=O)N[C@@H]1COC[C@@H]1O)-c1ccc(N2CC[C@@H](C2)OC)c2nccn12,Non-receptor tyrosine-protein kinase TYK2 [556-888],10.0
CNc1cc(Nc2cccn(C3CCOCC3)c2=O)nc2c(cnn12)C(=O)N[C@H]1CC[C@@]1(O)C(F)(F)F,Non-receptor tyrosine-protein kinase TYK2 [556-888],5.5
CNc1cc(Nc2cccn(C3CCOCC3)c2=O)nc2c(cnn12)C(=O)N[C@@H]1CC[C@]1(O)C(F)(F)F,Non-receptor tyrosine-protein kinase TYK2 [556-888],-0.8
CNc1cc(nc2c(cnn12)C(=O)N[C@H]1CC[C@@H]1OC)-c1cnc2n(CC(=O)N3CCC3)cccc12,Non-receptor tyrosine-protein kinase TYK2 [556-888],-0.8
CNc1cc(nc2c(cnn12)C(=O)N[C@@H]1CC[C@H]1OC)-c1cnc2n(CC(=O)N3CCC3)cccc12,Non-receptor tyrosine-protein kinase TYK2 [556-888],0.6
CNc1cc(nc2c(cnn12)C(=O)NC1CC[C@@H]1OC)-c1cnc2n(CC(C)(C)O)cccc12,Non-receptor tyrosine-protein kinase TYK2 [556-888],-0.8
CNc1cc(nc2c(cnn12)C(=O)NC1CC[C@@H]1O)-c1cnc2n(cccc12)[C@H]1COC[C@@H]1OC,Non-receptor tyrosine-protein kinase TYK2 [556-888],-0.8
CNc1cc(nc2c(cnn12)C(=O)NC1CC[C@@H]1OC)-c1cnc2n(CCCN3CCOCC3)cccc12,Non-receptor tyrosine-protein kinase TYK2 [556-888],-0.8
CNc1cc(nc2c(cnn12)C(=O)NC1CC[C@@H]1O)-c1cnc2n(cccc12)[C@@H]1COC[C@H]1OC,Non-receptor tyrosine-protein kinase TYK2 [556-888],-0.8
CNc1cc(nc2c(cnn12)C(=O)N[C@H]1CC[C@@H]1OC)-c1cnc2n(CC(C)(C)O)cccc12,Non-receptor tyrosine-protein kinase TYK2 [556-888],-0.8
CNc1cc(nc2c(cnn12)C(=O)N[C@@H]1CC[C@H]1OC)-c1cnc2n(CC(C)(C)O)cccc12,Non-receptor tyrosine-protein kinase TYK2 [556-888],0.6
CNc1cc(nc2c(cnn12)C(=O)NC1CC[C@@H]1OC)-c1cnc2n(cccc12)C1CCOCC1,Non-receptor tyrosine-protein kinase TYK2 [556-888],-0.8
CNc1cc(nc2c(cnn12)C(=O)N[C@H]1COC[C@H]1O)-c1ccc(C(C)C)c2nccn12,Non-receptor tyrosine-protein kinase TYK2 [556-888],5.5
CNc1cc(nc2c(cnn12)C(=O)N[C@@H]1COC[C@@H]1O)-c1ccc(C(C)C)c2nccn12,Non-receptor tyrosine-protein kinase TYK2 [556-888],10.0
CNc1cc(nc2c(cnn12)C(=O)N[C@H]1CC[C@@H]1O)-c1cnc2n(cccc12)[C@H]1COC[C@@H]1OC,Non-receptor tyrosine-protein kinase TYK2 [556-888],0.6
CNc1cc(nc2c(cnn12)C(=O)N[C@@H]1CC[C@H]1O)-c1cnc2n(cccc12)[C@H]1COC[C@@H]1OC,Non-receptor tyrosine-protein kinase TYK2 [556-888],0.6
CNc1cc(nc2c(cnn12)C(=O)N[C@H]1CC[C@@H]1OC)-c1cnc2n(CCCN3CCOCC3)cccc12,Non-receptor tyrosine-protein kinase TYK2 [556-888],-0.8
CNc1cc(nc2c(cnn12)C(=O)N[C@@H]1CC[C@H]1OC)-c1cnc2n(CCCN3CCOCC3)cccc12,Non-receptor tyrosine-protein kinase TYK2 [556-888],0.6
CNc1cc(nc2c(cnn12)C(=O)NC1CC[C@H]1O)-c1cn(C(C)C)c2nnccc12,Non-receptor tyrosine-protein kinase TYK2 [556-888],-0.8
CNc1cc(nc2c(cnn12)C(=O)NC1CC[C@@H]1OC)-c1cn(C(C)C)c2nnccc12,Non-receptor tyrosine-protein kinase TYK2 [556-888],-0.8
CNc1cc(nc2c(cnn12)C(=O)NC1CC[C@@H]1OC)-c1cnc2n(cccc12)[C@H]1CCOC1,Non-receptor tyrosine-protein kinase TYK2 [556-888],-0.8
CNc1cc(nc2c(cnn12)C(=O)NC1CC[C@@H]1OC)-c1cnc2n(cccc12)[C@@H]1CCOC1,Non-receptor tyrosine-protein kinase TYK2 [556-888],-0.8
CNc1cc(nc2c(cnn12)C(=O)N[C@H]1CC[C@@H]1O)-c1cnc2n(cccc12)[C@@H]1COC[C@H]1OC,Non-receptor tyrosine-protein kinase TYK2 [556-888],-0.8
CNc1cc(nc2c(cnn12)C(=O)N[C@@H]1CC[C@H]1O)-c1cnc2n(cccc12)[C@@H]1COC[C@H]1OC,Non-receptor tyrosine-protein kinase TYK2 [556-888],0.6
CO[C@H]1CCC1NC(=O)c1cnn2c(N)cc(nc12)-c1cnc2n(cccc12)[C@@H]1COC[C@H]1OC,Non-receptor tyrosine-protein kinase TYK2 [556-888],-0.8
CO[C@H]1CCC1NC(=O)c1cnn2c(N)cc(nc12)-c1cnc2n(cccc12)[C@H]1COC[C@@H]1OC,Non-receptor tyrosine-protein kinase TYK2 [556-888],-0.8
CNc1cc(nc2c(cnn12)C(=O)N[C@H]1CC[C@H]1O)-c1cn(C(C)C)c2nnccc12,Non-receptor tyrosine-protein kinase TYK2 [556-888],-0.8
CNc1cc(nc2c(cnn12)C(=O)N[C@@H]1CC[C@@H]1O)-c1cn(C(C)C)c2nnccc12,Non-receptor tyrosine-protein kinase TYK2 [556-888],0.6
CNc1cc(nc2c(cnn12)C(=O)N[C@H]1CC[C@@H]1OC)-c1cnc2n(cccc12)[C@H]1CCOC1,Non-receptor tyrosine-protein kinase TYK2 [556-888],-0.8
CNc1cc(nc2c(cnn12)C(=O)N[C@@H]1CC[C@H]1OC)-c1cnc2n(cccc12)[C@H]1CCOC1,Non-receptor tyrosine-protein kinase TYK2 [556-888],0.6
CNc1cc(nc2c(cnn12)C(=O)N[C@H]1CC[C@@H]1OC)-c1cnc2n(cccc12)[C@@H]1CCOC1,Non-receptor tyrosine-protein kinase TYK2 [556-888],-0.8
CNc1cc(nc2c(cnn12)C(=O)N[C@@H]1CC[C@H]1OC)-c1cnc2n(cccc12)[C@@H]1CCOC1,Non-receptor tyrosine-protein kinase TYK2 [556-888],-0.8
CO[C@H]1CC[C@@H]1NC(=O)c1cnn2c(N)cc(nc12)-c1cnc2n(cccc12)[C@H]1COC[C@@H]1OC,Non-receptor tyrosine-protein kinase TYK2 [556-888],-0.8
CO[C@@H]1CC[C@H]1NC(=O)c1cnn2c(N)cc(nc12)-c1cnc2n(cccc12)[C@H]1COC[C@@H]1OC,Non-receptor tyrosine-protein kinase TYK2 [556-888],10.0
CNc1cc(nc2c(cnn12)C(=O)N[C@H]1CC[C@@H]1OC)-c1cn(C(C)C)c2nnccc12,Non-receptor tyrosine-protein kinase TYK2 [556-888],5.5
CNc1cc(nc2c(cnn12)C(=O)N[C@@H]1CC[C@H]1OC)-c1cn(C(C)C)c2nnccc12,Non-receptor tyrosine-protein kinase TYK2 [556-888],-0.8
CO[C@H]1CC[C@@H]1NC(=O)c1cnn2c(N)cc(nc12)-c1cnc2n(cccc12)[C@@H]1COC[C@H]1OC,Non-receptor tyrosine-protein kinase TYK2 [556-888],-0.8
CO[C@@H]1CC[C@H]1NC(=O)c1cnn2c(N)cc(nc12)-c1cnc2n(cccc12)[C@@H]1COC[C@H]1OC,Non-receptor tyrosine-protein kinase TYK2 [556-888],5.5
CNc1cc(nc2c(cnn12)C(=O)N[C@H]1CC[C@@H]1OC)-c1cnc2n(CC(=O)N3CC4(COC4)C3)cccc12,Non-receptor tyrosine-protein kinase TYK2 [556-888],-0.8
CNc1cc(nc2c(cnn12)C(=O)N[C@@H]1CC[C@H]1OC)-c1cnc2n(CC(=O)N3CC4(COC4)C3)cccc12,Non-receptor tyrosine-protein kinase TYK2 [556-888],-0.8
CNc1cc(nc2c(cnn12)C(=O)N[C@H]1CC[C@@H]1OC)-c1cnc2n(cccc12)C1CCOCC1,Non-receptor tyrosine-protein kinase TYK2 [556-888],-0.8
CNc1cc(nc2c(cnn12)C(=O)N[C@@H]1CC[C@H]1OC)-c1cnc2n(cccc12)C1CCOCC1,Non-receptor tyrosine-protein kinase TYK2 [556-888],-0.8
CNc1cc(nc2c(cnn12)C(=O)NC1CC[C@@H]1OC)-c1cn([C@H]2CN(C)C(=O)C2)c2ncccc12,Non-receptor tyrosine-protein kinase TYK2 [556-888],-0.8
CNc1cc(nc2c(cnn12)C(=O)NC1CC[C@@H]1OC)-c1cn([C@@H]2CN(C)C(=O)C2)c2ncccc12,Non-receptor tyrosine-protein kinase TYK2 [556-888],-0.8
CNc1cc(nc2c(cnn12)C(=O)N[C@H]1CC[C@@H]1OC)-c1cn([C@H]2CO[C@@H](COC)C2)c2ncccc12,Non-receptor tyrosine-protein kinase TYK2 [556-888],-0.8
CNc1cc(nc2c(cnn12)C(=O)N[C@@H]1CC[C@H]1OC)-c1cn([C@H]2CO[C@@H](COC)C2)c2ncccc12,Non-receptor tyrosine-protein kinase TYK2 [556-888],5.5
CNc1cc(nc2c(cnn12)C(=O)N[C@H]1CC[C@@H]1OC)-c1cnc2n(cccc12)C1CCN(CCOC)CC1,Non-receptor tyrosine-protein kinase TYK2 [556-888],-0.8
CNc1cc(nc2c(cnn12)C(=O)N[C@@H]1CC[C@H]1OC)-c1cnc2n(cccc12)C1CCN(CCOC)CC1,Non-receptor tyrosine-protein kinase TYK2 [556-888],0.6
CNc1cc(nc2c(cnn12)C(=O)N[C@H]1CC[C@@H]1OC)-c1cn([C@H]2CN(C)C(=O)C2)c2ncccc12,Non-receptor tyrosine-protein kinase TYK2 [556-888],-0.8
CNc1cc(nc2c(cnn12)C(=O)N[C@@H]1CC[C@H]1OC)-c1cn([C@H]2CN(C)C(=O)C2)c2ncccc12,Non-receptor tyrosine-protein kinase TYK2 [556-888],0.6
CNc1cc(nc2c(cnn12)C(=O)N[C@H]1CC[C@@H]1OC)-c1cn([C@@H]2CN(C)C(=O)C2)c2ncccc12,Non-receptor tyrosine-protein kinase TYK2 [556-888],-0.8
CNc1cc(nc2c(cnn12)C(=O)N[C@@H]1CC[C@H]1OC)-c1cn([C@@H]2CN(C)C(=O)C2)c2ncccc12,Non-receptor tyrosine-protein kinase TYK2 [556-888],5.5
CNc1cc(nc2c(cnn12)C(=O)NC1CC[C@@H]1OC)-c1cn([C@H]2CN(C3CCOCC3)C(=O)C2)c2ncccc12,Non-receptor tyrosine-protein kinase TYK2 [556-888],-0.8
CNc1cc(nc2c(cnn12)C(=O)NC1CC[C@@H]1OC)-c1cn([C@@H]2CN(C3CCOCC3)C(=O)C2)c2ncccc12,Non-receptor tyrosine-protein kinase TYK2 [556-888],-0.8
CNc1cc(nc2c(cnn12)C(=O)N[C@H]1CC[C@@H]1OC)-c1cn([C@H]2CN(C3CCOCC3)C(=O)C2)c2ncccc12,Non-receptor tyrosine-protein kinase TYK2 [556-888],-0.8
CNc1cc(nc2c(cnn12)C(=O)N[C@@H]1CC[C@H]1OC)-c1cn([C@H]2CN(C3CCOCC3)C(=O)C2)c2ncccc12,Non-receptor tyrosine-protein kinase TYK2 [556-888],0.6
CNc1cc(nc2c(cnn12)C(=O)N[C@H]1CC[C@@H]1OC)-c1cn([C@@H]2CN(C3CCOCC3)C(=O)C2)c2ncccc12,Non-receptor tyrosine-protein kinase TYK2 [556-888],-0.8
CNc1cc(nc2c(cnn12)C(=O)N[C@@H]1CC[C@H]1OC)-c1cn([C@@H]2CN(C3CCOCC3)C(=O)C2)c2ncccc12,Non-receptor tyrosine-protein kinase TYK2 [556-888],0.6
COC1[C@H](OC(CO)[C@H](O)[C@@H]1n1cc(nn1)-c1cc(F)c(F)c(F)c1)Sc1cncc(Br)c1,Galectin-3,25.0
COC1[C@H](OC(CO)[C@H](O)[C@@H]1n1cc(nn1)-c1cc(F)c(F)c(F)c1)Sc1cc(Cl)ccc1C(=O)N(C)C,Galectin-3,8.0
COC1[C@H](OC(CO)[C@H](O)[C@@H]1n1cc(nn1)-c1cc(F)c(Cl)c(F)c1)Sc1cc(Cl)ccc1C(=O)N(C)C,Galectin-3,14.0
OCC1O[C@H](Sc2cncc(Br)c2)C(OCC(O)C(F)(F)F)[C@H]([C@H]1O)n1cc(nn1)-c1cc(F)c(F)c(F)c1,Galectin-3,82.0
COC1[C@H](OC(CO)[C@H](O)[C@@H]1n1cc(nn1)-c1cc(F)c(F)c(F)c1)Sc1cc(Cl)cnc1N1CC2(COC2)C1,Galectin-3,33.0
COC1[C@H](OC(CO)[C@H](O)[C@@H]1n1cc(nn1)-c1cc(F)c(Cl)c(F)c1)Sc1cc(Cl)cnc1N1CC2(COC2)C1,Galectin-3,49.0
COC1[C@H](OC(CO)[C@H](O)[C@@H]1n1cc(nn1)-c1cc(F)c(C)c(F)c1)Sc1cc(Cl)cnc1[N+]#[C-],Galectin-3,12.0
COC1[C@H](OC(CO)[C@H](O)[C@@H]1n1cc(nn1)-c1ccc(C)c(F)c1)Sc1cc(Cl)cnc1[N+]#[C-],Galectin-3,14.0
COC1[C@H](OC(CO)[C@H](O)[C@@H]1n1cc(nn1)-c1cc(F)c(C)c(F)c1)Sc1cc(Cl)ccc1[N+]#[C-],Galectin-3,50.0
CCOC1[C@H](OC(CO)[C@H](O)[C@@H]1n1cc(nn1)-c1cc(F)c(F)c(F)c1)Sc1cc(Cl)cnc1[N+]#[C-],Galectin-3,59.0
CCOC1[C@H](OC(CO)[C@H](O)[C@@H]1n1cc(nn1)-c1cc(F)c(F)c(F)c1)Sc1cncc(Br)c1,Galectin-3,74.0
OCC1O[C@H](Sc2cncc(Br)c2)C(OCCF)[C@H]([C@H]1O)n1cc(nn1)-c1cc(F)c(F)c(F)c1,Galectin-3,20.0
CNCCOC1[C@H](OC(CO)[C@H](O)[C@@H]1n1cc(nn1)-c1cc(F)c(F)c(F)c1)Sc1cncc(Br)c1,Galectin-3,71.0
OCCOC1[C@H](OC(CO)[C@H](O)[C@@H]1n1cc(nn1)-c1cc(F)c(Cl)c(F)c1)Sc1ccc(Cl)c(Cl)c1,Galectin-3,58.0
COC1[C@H](OC(CO)[C@H](O)[C@@H]1n1cc(nn1)-c1cc(F)c(Cl)c(F)c1)Sc1cc(Cl)c(nc1N1CC2(COC2)C1)C#N,Galectin-3,60.0
COC1[C@H](OC(CO)[C@H](O)[C@@H]1n1cc(nn1)-c1cc(F)c(F)c(F)c1)Sc1cc(Cl)c(nc1N1CC2(COC2)C1)C#N,Galectin-3,37.0
COC1[C@H](OC(CO)[C@H](O)[C@@H]1n1cc(nn1)-c1cc(F)c(F)c(F)c1)Sc1cc(Cl)cnc1-c1cncnc1,Galectin-3,28.0
COC1[C@H](OC(CO)[C@H](O)[C@@H]1n1cc(nn1)-c1cc(F)c(F)c(F)c1)Sc1cc(Cl)cnc1-c1ccccn1,Galectin-3,24.0
COC1[C@H](OC(CO)[C@H](O)[C@@H]1n1cc(nn1)-c1cc(F)c(F)c(F)c1)Sc1cc(Cl)cnc1-c1cccnc1,Galectin-3,55.0
COC1[C@H](OC(CO)[C@H](O)[C@@H]1n1cc(nn1)-c1cc(F)c(F)c(F)c1)Sc1cc(Cl)cnc1-c1ccncc1,Galectin-3,56.0
COC1[C@H](OC(CO)[C@H](O)[C@@H]1n1cc(nn1)-c1cc(F)c(F)c(F)c1)Sc1cc(Cl)cnc1C1=CCNCC1,Galectin-3,36.0
COC1[C@H](OC(CO)[C@H](O)[C@@H]1n1cc(nn1)-c1cc(F)c(F)c(F)c1)Sc1cc(Cl)cnc1C1=CCNC1,Galectin-3,68.0
COC1[C@H](OC(CO)[C@H](O)[C@@H]1n1cc(nn1)-c1cc(F)c(F)c(F)c1)Sc1cc(Cl)cnc1-c1ncco1,Galectin-3,56.0
COC1[C@H](OC(CO)[C@H](O)[C@@H]1n1cc(nn1)-c1cc(F)c(Cl)c(F)c1)Sc1cncc(Cl)c1,Galectin-3,31.0
COC1[C@H](OC(CO)[C@H](O)[C@@H]1n1cc(nn1)-c1cc(F)c(Cl)c(F)c1)Sc1cncc(Br)c1,Galectin-3,21.0
COC1[C@H](OC(CO)[C@H](O)[C@@H]1n1cc(nn1)-c1ccc(C)c(F)c1)Sc1cncc(Cl)c1,Galectin-3,45.0
COC1[C@H](OC(CO)[C@H](O)[C@@H]1n1cc(nn1)-c1ccc(C)c(F)c1)Sc1cncc(Br)c1,Galectin-3,26.0
COC1[C@H](OC(CO)[C@H](O)[C@@H]1n1cc(nn1)-c1ccc(Cl)c(F)c1)Sc1cncc(Cl)c1,Galectin-3,42.0
COC1[C@H](OC(CO)[C@H](O)[C@@H]1n1cc(nn1)-c1ccc(Cl)c(F)c1)Sc1cncc(Br)c1,Galectin-3,62.0
COC1[C@H](OC(CO)[C@H](O)[C@@H]1n1cc(nn1)-c1cc(F)c(Cl)c(F)c1)Sc1cc(Cl)ccc1C(=O)N1CCC1,Galectin-3,15.0
COC1[C@H](OC(CO)[C@H](O)[C@@H]1n1cc(nn1)-c1ccc(C)c(F)c1)Sc1cc(Cl)ccc1C(=O)N1CCC1,Galectin-3,7.0
COC1[C@H](OC(CO)[C@H](O)[C@@H]1n1cc(nn1)-c1cc(F)c(F)c(F)c1)Sc1cncc(Cl)c1,Galectin-3,29.0
COC1[C@H](OC(CO)[C@H](O)[C@@H]1n1cc(nn1)-c1ccc(C)c(F)n1)Sc1cncc(Cl)c1,Galectin-3,39.0
COC1[C@H](OC(CO)[C@H](O)[C@@H]1n1cc(nn1)-c1cc(F)c(F)c(F)c1)Sc1cnc(C#N)c(Cl)c1,Galectin-3,65.0
COC1[C@H](OC(CO)[C@H](O)[C@@H]1n1cc(nn1)-c1cc(F)c(F)c(F)c1)Sc1cc(Cl)cnc1[N+]#[C-],Galectin-3,35.0
COC1[C@H](OC(CO)[C@H](O)[C@@H]1n1cc(nn1)-c1cc(F)c(Cl)c(F)c1)Sc1cc(Cl)cnc1[N+]#[C-],Galectin-3,34.0
COC1[C@H](OC(CO)[C@H](O)[C@@H]1n1cc(nn1)-c1ccc(Cl)c(F)c1)Sc1cc(Cl)cnc1[N+]#[C-],Galectin-3,31.0
COC1[C@H](OC(CO)[C@H](O)[C@@H]1n1cc(nn1)-c1cc(F)c(Cl)c(F)c1)Sc1cc(C)cnc1[N+]#[C-],Galectin-3,50.0
COC1[C@H](OC(CO)[C@H](O)[C@@H]1n1cc(nn1)-c1cc(F)c(Cl)c(F)c1)Sc1cc(Br)cnc1[N+]#[C-],Galectin-3,23.0
COC1[C@H](OC(CO)[C@H](O)[C@@H]1n1cc(nn1)-c1ccc(Cl)c(F)c1)Sc1cc(Br)cnc1[N+]#[C-],Galectin-3,37.0
COC1[C@H](OC(CO)[C@H](O)[C@@H]1n1cc(nn1)-c1cc(F)c(Cl)c(F)c1)Sc1cc(Cl)cnc1C(=O)N1CCC1,Galectin-3,16.0
COC1[C@H](OC(CO)[C@H](O)[C@@H]1n1cc(nn1)-c1ccc(Cl)c(F)c1)Sc1cc(Cl)cnc1C(=O)N1CCC1,Galectin-3,21.0
COC1[C@H](OC(CO)[C@H](O)[C@@H]1n1cc(nn1)-c1cc(F)c(Cl)c(F)c1)Sc1cncc(c1)C#C,Galectin-3,35.0
COC1[C@H](OC(CO)[C@H](O)[C@@H]1n1cc(nn1)-c1cc(F)c(Cl)c(F)c1)Sc1cc(cnc1[N+]#[C-])C#C,Galectin-3,28.0
COC1[C@H](OC(CO)[C@H](O)[C@@H]1n1cc(nn1)-c1cc(F)c(C)c(F)c1)Sc1cc(cnc1[N+]#[C-])C#C,Galectin-3,35.0
COC1[C@H](OC(CO)[C@H](O)[C@@H]1n1cc(nn1)-c1cc(F)c(F)c(F)c1)Sc1cncc(c1)C#N,Galectin-3,76.0
COC1[C@H](OC(CO)[C@H](O)[C@@H]1n1cc(nn1)-c1cc(F)c(Cl)c(F)c1)Sc1cncc(c1)C#N,Galectin-3,80.0
COC1[C@H](OC(CO)[C@H](O)[C@@H]1n1cc(nn1)-c1ccc(Cl)c(F)c1)Sc1cc(Br)cnc1C(=O)N1CCC1,Galectin-3,7.0
COC1[C@H](OC(CO)[C@H](O)[C@@H]1n1cc(nn1)-c1cc(F)c(F)c(F)c1)Sc1cc(Br)cnc1C(=O)N1CCC1,Galectin-3,6.0
CCOC1[C@H](OC(CO)[C@H](O)[C@@H]1n1cc(nn1)-c1ccc(Cl)c(F)c1)Sc1cc(Br)cnc1C(=O)N1CCC1,Galectin-3,8.0
COC1[C@H](OC(CO)[C@H](O)[C@@H]1n1cc(nn1)-c1cc(F)c(F)c(F)c1)Sc1cc(Br)ccc1C(=O)N1CCC1,Galectin-3,16.0
CCOC1[C@H](OC(CO)[C@H](O)[C@@H]1n1cc(nn1)-c1cc(F)c(F)c(F)c1)Sc1cc(Br)ccc1C(=O)N1CCC1,Galectin-3,18.0
COC1[C@H](OC(CO)[C@H](O)[C@@H]1n1cc(nn1)-c1cc(F)c(F)c(F)c1)Sc1cc(Cl)cnc1C(=O)N1CCC1,Galectin-3,10.0
CCOC1[C@H](OC(CO)[C@H](O)[C@@H]1n1cc(nn1)-c1cc(F)c(F)c(F)c1)Sc1cc(Cl)cnc1C(=O)N1CCC1,Galectin-3,21.0
